name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,storm_date
Felix,1989,9,1,18,32.2,-40.9,tropical depression,-1,30,1009,NA,NA,1989-09-01
Felix,1989,9,2,0,32.7,-40.9,tropical depression,-1,30,1008,NA,NA,1989-09-02
Felix,1989,9,2,6,33,-40.9,tropical depression,-1,30,1008,NA,NA,1989-09-02
Felix,1989,9,2,12,33.1,-41,tropical depression,-1,30,1008,NA,NA,1989-09-02
Felix,1989,9,2,18,33.2,-41.3,tropical depression,-1,30,1008,NA,NA,1989-09-02
Felix,1989,9,3,0,33.2,-41.8,tropical storm,0,35,1005,NA,NA,1989-09-03
Felix,1989,9,3,6,33.4,-42.3,tropical storm,0,35,1005,NA,NA,1989-09-03
Felix,1989,9,3,12,33.5,-42.9,tropical storm,0,35,1005,NA,NA,1989-09-03
Felix,1989,9,3,18,33.8,-43.9,tropical storm,0,35,1005,NA,NA,1989-09-03
Felix,1989,9,4,0,34,-45.2,tropical storm,0,40,1004,NA,NA,1989-09-04
Felix,1989,9,4,6,34.3,-46.3,tropical storm,0,40,1003,NA,NA,1989-09-04
Felix,1989,9,4,12,34.9,-47.5,tropical storm,0,45,1002,NA,NA,1989-09-04
Felix,1989,9,4,18,35.3,-48.1,tropical storm,0,45,1000,NA,NA,1989-09-04
Felix,1989,9,5,0,35.7,-48.8,tropical storm,0,55,995,NA,NA,1989-09-05
Felix,1989,9,5,6,36,-48.7,hurricane,1,65,988,NA,NA,1989-09-05
Felix,1989,9,5,12,36.3,-48.6,hurricane,1,70,982,NA,NA,1989-09-05
Felix,1989,9,5,18,36.7,-48.3,hurricane,1,75,979,NA,NA,1989-09-05
Felix,1989,9,6,0,36.9,-48.2,hurricane,1,75,979,NA,NA,1989-09-06
Felix,1989,9,6,6,37.2,-48.1,hurricane,1,75,979,NA,NA,1989-09-06
Felix,1989,9,6,12,37.4,-48,hurricane,1,70,982,NA,NA,1989-09-06
Felix,1989,9,6,18,37.6,-47.9,hurricane,1,70,984,NA,NA,1989-09-06
Felix,1989,9,7,0,38,-47.8,hurricane,1,65,988,NA,NA,1989-09-07
Felix,1989,9,7,6,38.5,-47.7,tropical storm,0,60,990,NA,NA,1989-09-07
Felix,1989,9,7,12,39.3,-47.6,tropical storm,0,55,992,NA,NA,1989-09-07
Felix,1989,9,7,18,40.4,-47,tropical storm,0,50,994,NA,NA,1989-09-07
Felix,1989,9,8,0,41.3,-46.7,tropical storm,0,50,995,NA,NA,1989-09-08
Felix,1989,9,8,6,42.4,-45.8,tropical storm,0,45,998,NA,NA,1989-09-08
Felix,1989,9,8,12,43.6,-44.8,tropical storm,0,45,1000,NA,NA,1989-09-08
Felix,1989,9,8,18,45,-42.8,tropical storm,0,40,1002,NA,NA,1989-09-08
Felix,1989,9,9,0,46.5,-40.5,tropical storm,0,35,1005,NA,NA,1989-09-09
Gabrielle,1989,8,30,12,11.6,-21,tropical depression,-1,25,1011,NA,NA,1989-08-30
Gabrielle,1989,8,30,18,11.3,-23,tropical depression,-1,30,1009,NA,NA,1989-08-30
Gabrielle,1989,8,31,0,11.3,-24.8,tropical storm,0,35,1005,NA,NA,1989-08-31
Gabrielle,1989,8,31,6,11.4,-26.5,tropical storm,0,35,1005,NA,NA,1989-08-31
Gabrielle,1989,8,31,12,11.5,-28.3,tropical storm,0,45,1000,NA,NA,1989-08-31
Gabrielle,1989,8,31,18,11.5,-30,tropical storm,0,55,994,NA,NA,1989-08-31
Gabrielle,1989,9,1,0,11.5,-31.7,hurricane,1,65,987,NA,NA,1989-09-01
Gabrielle,1989,9,1,6,11.8,-33.4,hurricane,1,65,987,NA,NA,1989-09-01
Gabrielle,1989,9,1,12,12.3,-35.1,hurricane,1,65,987,NA,NA,1989-09-01
Gabrielle,1989,9,1,18,12.8,-36.8,hurricane,1,65,987,NA,NA,1989-09-01
Gabrielle,1989,9,2,0,13.4,-38.6,hurricane,1,75,980,NA,NA,1989-09-02
Gabrielle,1989,9,2,6,13.9,-40.3,hurricane,1,80,977,NA,NA,1989-09-02
Gabrielle,1989,9,2,12,14.4,-42,hurricane,2,85,974,NA,NA,1989-09-02
Gabrielle,1989,9,2,18,14.8,-43.8,hurricane,2,90,970,NA,NA,1989-09-02
Gabrielle,1989,9,3,0,15.2,-45.5,hurricane,2,95,966,NA,NA,1989-09-03
Gabrielle,1989,9,3,6,15.6,-47.2,hurricane,3,100,960,NA,NA,1989-09-03
Gabrielle,1989,9,3,12,16.1,-48.8,hurricane,3,105,948,NA,NA,1989-09-03
Gabrielle,1989,9,3,18,16.5,-50.3,hurricane,3,105,937,NA,NA,1989-09-03
Gabrielle,1989,9,3,20,16.8,-50.9,hurricane,3,105,935,NA,NA,1989-09-03
Gabrielle,1989,9,4,0,17,-51.5,hurricane,3,105,937,NA,NA,1989-09-04
Gabrielle,1989,9,4,6,17.4,-52.7,hurricane,3,110,940,NA,NA,1989-09-04
Gabrielle,1989,9,4,12,18,-53.8,hurricane,4,115,942,NA,NA,1989-09-04
Gabrielle,1989,9,4,18,18.6,-54.8,hurricane,4,120,942,NA,NA,1989-09-04
Gabrielle,1989,9,5,0,19.3,-55.7,hurricane,4,125,944,NA,NA,1989-09-05
Gabrielle,1989,9,5,6,19.9,-56.5,hurricane,4,125,941,NA,NA,1989-09-05
Gabrielle,1989,9,5,12,20.6,-57.2,hurricane,4,125,941,NA,NA,1989-09-05
Gabrielle,1989,9,5,18,21.4,-57.8,hurricane,4,125,941,NA,NA,1989-09-05
Gabrielle,1989,9,6,0,22.2,-58.3,hurricane,4,125,944,NA,NA,1989-09-06
Gabrielle,1989,9,6,6,23.1,-58.8,hurricane,4,120,942,NA,NA,1989-09-06
Gabrielle,1989,9,6,12,24,-59.3,hurricane,4,120,944,NA,NA,1989-09-06
Gabrielle,1989,9,6,18,25.1,-59.8,hurricane,4,120,944,NA,NA,1989-09-06
Gabrielle,1989,9,7,0,26.4,-60,hurricane,4,120,943,NA,NA,1989-09-07
Gabrielle,1989,9,7,6,27.7,-60,hurricane,3,105,948,NA,NA,1989-09-07
Gabrielle,1989,9,7,12,29,-59.9,hurricane,2,95,950,NA,NA,1989-09-07
Gabrielle,1989,9,7,18,30.5,-59.8,hurricane,2,95,951,NA,NA,1989-09-07
Gabrielle,1989,9,8,0,32.1,-59.6,hurricane,2,95,951,NA,NA,1989-09-08
Gabrielle,1989,9,8,6,33.7,-59.6,hurricane,2,90,955,NA,NA,1989-09-08
Gabrielle,1989,9,8,12,35.1,-59.6,hurricane,2,85,961,NA,NA,1989-09-08
Gabrielle,1989,9,8,18,36.4,-59.7,hurricane,1,80,970,NA,NA,1989-09-08
Gabrielle,1989,9,9,0,37.2,-59.8,hurricane,1,75,979,NA,NA,1989-09-09
Gabrielle,1989,9,9,6,38,-59.9,hurricane,1,70,987,NA,NA,1989-09-09
Gabrielle,1989,9,9,12,38.5,-60,hurricane,1,65,988,NA,NA,1989-09-09
Gabrielle,1989,9,9,18,38.9,-60.1,hurricane,1,65,990,NA,NA,1989-09-09
Gabrielle,1989,9,10,0,39.1,-60.3,hurricane,1,65,990,NA,NA,1989-09-10
Gabrielle,1989,9,10,6,39.1,-60.4,tropical storm,0,60,994,NA,NA,1989-09-10
Gabrielle,1989,9,10,12,39.1,-60.6,tropical storm,0,60,996,NA,NA,1989-09-10
Gabrielle,1989,9,10,18,39.1,-61.1,tropical storm,0,55,998,NA,NA,1989-09-10
Gabrielle,1989,9,11,0,39.1,-61.6,tropical storm,0,50,1000,NA,NA,1989-09-11
Gabrielle,1989,9,11,6,39,-62,tropical storm,0,45,1002,NA,NA,1989-09-11
Gabrielle,1989,9,11,12,39.4,-62,tropical storm,0,40,1003,NA,NA,1989-09-11
Gabrielle,1989,9,11,18,39.9,-61.3,tropical storm,0,35,1005,NA,NA,1989-09-11
Gabrielle,1989,9,12,0,40.2,-60.6,tropical storm,0,35,1005,NA,NA,1989-09-12
Gabrielle,1989,9,12,6,40.3,-59.7,tropical storm,0,35,1006,NA,NA,1989-09-12
Gabrielle,1989,9,12,12,40.5,-58.7,tropical depression,-1,30,1007,NA,NA,1989-09-12
Gabrielle,1989,9,12,18,41,-57.1,tropical depression,-1,30,1008,NA,NA,1989-09-12
Gabrielle,1989,9,13,0,41.8,-55.3,tropical depression,-1,30,1009,NA,NA,1989-09-13
Gabrielle,1989,9,13,6,42.7,-53.5,tropical depression,-1,30,1010,NA,NA,1989-09-13
Gabrielle,1989,9,13,12,43.8,-51.5,tropical depression,-1,30,1010,NA,NA,1989-09-13
Hugo,1989,9,10,12,13.2,-20,tropical depression,-1,25,1010,NA,NA,1989-09-10
Hugo,1989,9,10,18,13.3,-21.8,tropical depression,-1,25,1010,NA,NA,1989-09-10
Hugo,1989,9,11,0,13.2,-23.7,tropical depression,-1,30,1009,NA,NA,1989-09-11
Hugo,1989,9,11,6,13,-25.5,tropical depression,-1,30,1007,NA,NA,1989-09-11
Hugo,1989,9,11,12,12.8,-27.3,tropical depression,-1,30,1005,NA,NA,1989-09-11
Hugo,1989,9,11,18,12.5,-29.2,tropical storm,0,35,1003,NA,NA,1989-09-11
Hugo,1989,9,12,0,12.5,-31,tropical storm,0,40,1002,NA,NA,1989-09-12
Hugo,1989,9,12,6,12.5,-32.9,tropical storm,0,45,1000,NA,NA,1989-09-12
Hugo,1989,9,12,12,12.5,-34.8,tropical storm,0,45,998,NA,NA,1989-09-12
Hugo,1989,9,12,18,12.6,-36.7,tropical storm,0,50,996,NA,NA,1989-09-12
Hugo,1989,9,13,0,12.6,-38.2,tropical storm,0,55,994,NA,NA,1989-09-13
Hugo,1989,9,13,6,12.7,-40,tropical storm,0,55,992,NA,NA,1989-09-13
Hugo,1989,9,13,12,12.8,-41.8,tropical storm,0,60,990,NA,NA,1989-09-13
Hugo,1989,9,13,18,12.8,-43.5,hurricane,1,65,987,NA,NA,1989-09-13
Hugo,1989,9,14,0,12.9,-44.9,hurricane,1,70,984,NA,NA,1989-09-14
Hugo,1989,9,14,6,13,-46.3,hurricane,1,80,980,NA,NA,1989-09-14
Hugo,1989,9,14,12,13.2,-47.8,hurricane,2,85,975,NA,NA,1989-09-14
Hugo,1989,9,14,18,13.6,-49.1,hurricane,2,90,970,NA,NA,1989-09-14
Hugo,1989,9,15,0,13.8,-50.5,hurricane,3,100,962,NA,NA,1989-09-15
Hugo,1989,9,15,6,14,-51.9,hurricane,3,110,957,NA,NA,1989-09-15
Hugo,1989,9,15,12,14.2,-53.3,hurricane,4,125,940,NA,NA,1989-09-15
Hugo,1989,9,15,18,14.6,-54.6,hurricane,5,140,918,NA,NA,1989-09-15
Hugo,1989,9,16,0,14.8,-56.1,hurricane,4,135,923,NA,NA,1989-09-16
Hugo,1989,9,16,6,15.1,-57.3,hurricane,4,130,927,NA,NA,1989-09-16
Hugo,1989,9,16,12,15.4,-58.4,hurricane,4,120,940,NA,NA,1989-09-16
Hugo,1989,9,16,18,15.8,-59.4,hurricane,4,120,941,NA,NA,1989-09-16
Hugo,1989,9,17,0,16.1,-60.4,hurricane,4,120,941,NA,NA,1989-09-17
Hugo,1989,9,17,5,16.3,-61.3,hurricane,4,120,941,NA,NA,1989-09-17
Hugo,1989,9,17,6,16.4,-61.5,hurricane,4,120,943,NA,NA,1989-09-17
Hugo,1989,9,17,12,16.6,-62.5,hurricane,4,125,949,NA,NA,1989-09-17
Hugo,1989,9,17,18,16.9,-63.5,hurricane,4,125,945,NA,NA,1989-09-17
Hugo,1989,9,18,0,17.2,-64.1,hurricane,4,130,934,NA,NA,1989-09-18
Hugo,1989,9,18,6,17.7,-64.8,hurricane,4,120,940,NA,NA,1989-09-18
Hugo,1989,9,18,12,18.2,-65.5,hurricane,3,110,945,NA,NA,1989-09-18
Hugo,1989,9,18,13,18.3,-65.6,hurricane,3,110,946,NA,NA,1989-09-18
Hugo,1989,9,18,18,19.1,-66.4,hurricane,3,105,958,NA,NA,1989-09-18
Hugo,1989,9,19,0,19.7,-66.8,hurricane,3,100,959,NA,NA,1989-09-19
Hugo,1989,9,19,6,20.7,-67.3,hurricane,2,90,962,NA,NA,1989-09-19
Hugo,1989,9,19,12,21.6,-68,hurricane,2,90,964,NA,NA,1989-09-19
Hugo,1989,9,19,18,22.6,-68.6,hurricane,2,90,966,NA,NA,1989-09-19
Hugo,1989,9,20,0,23.5,-69.3,hurricane,2,90,957,NA,NA,1989-09-20
Hugo,1989,9,20,6,24.4,-70.1,hurricane,2,90,957,NA,NA,1989-09-20
Hugo,1989,9,20,12,25.2,-71,hurricane,2,95,958,NA,NA,1989-09-20
Hugo,1989,9,20,18,26.3,-72.2,hurricane,2,95,953,NA,NA,1989-09-20
Hugo,1989,9,21,0,27.2,-73.4,hurricane,3,100,950,NA,NA,1989-09-21
Hugo,1989,9,21,6,28,-74.9,hurricane,3,100,950,NA,NA,1989-09-21
Hugo,1989,9,21,12,29,-76.1,hurricane,3,110,948,NA,NA,1989-09-21
Hugo,1989,9,21,18,30.2,-77.5,hurricane,4,120,944,NA,NA,1989-09-21
Hugo,1989,9,22,0,31.7,-78.8,hurricane,4,120,935,NA,NA,1989-09-22
Hugo,1989,9,22,4,32.8,-79.8,hurricane,4,120,934,NA,NA,1989-09-22
Hugo,1989,9,22,6,33.5,-80.3,hurricane,2,85,952,NA,NA,1989-09-22
Hugo,1989,9,22,12,35.9,-81.7,tropical storm,0,55,975,NA,NA,1989-09-22
Hugo,1989,9,22,18,38.5,-81.8,tropical storm,0,40,987,NA,NA,1989-09-22
Iris,1989,9,16,18,11.3,-44,tropical depression,-1,25,1017,NA,NA,1989-09-16
Iris,1989,9,17,0,11.2,-46,tropical depression,-1,30,1010,NA,NA,1989-09-17
Iris,1989,9,17,6,11.2,-48,tropical depression,-1,30,1009,NA,NA,1989-09-17
Iris,1989,9,17,12,11.3,-50,tropical depression,-1,30,1008,NA,NA,1989-09-17
Iris,1989,9,17,18,11.5,-51.7,tropical depression,-1,30,1007,NA,NA,1989-09-17
Iris,1989,9,18,0,11.9,-53.2,tropical storm,0,35,1005,NA,NA,1989-09-18
Iris,1989,9,18,6,12.6,-54.6,tropical storm,0,35,1004,NA,NA,1989-09-18
Iris,1989,9,18,12,14,-55.5,tropical storm,0,40,1003,NA,NA,1989-09-18
Iris,1989,9,18,18,15.6,-56.1,tropical storm,0,45,1002,NA,NA,1989-09-18
Iris,1989,9,19,0,17,-56.8,tropical storm,0,50,1001,NA,NA,1989-09-19
Iris,1989,9,19,6,18.1,-57.5,tropical storm,0,55,1001,NA,NA,1989-09-19
Iris,1989,9,19,12,19.2,-58.2,tropical storm,0,60,1001,NA,NA,1989-09-19
Iris,1989,9,19,18,20,-59.2,tropical storm,0,60,1001,NA,NA,1989-09-19
Iris,1989,9,20,0,20.5,-60.3,tropical storm,0,50,1002,NA,NA,1989-09-20
Iris,1989,9,20,6,20.9,-61.3,tropical storm,0,40,1003,NA,NA,1989-09-20
Iris,1989,9,20,12,21.3,-62.2,tropical storm,0,35,1005,NA,NA,1989-09-20
Iris,1989,9,20,18,21.7,-63.1,tropical storm,0,35,1007,NA,NA,1989-09-20
Iris,1989,9,21,0,21.9,-64.1,tropical depression,-1,30,1008,NA,NA,1989-09-21
Iris,1989,9,21,6,22.2,-65.1,tropical depression,-1,30,1010,NA,NA,1989-09-21
Iris,1989,9,21,12,22.4,-66,tropical depression,-1,25,1011,NA,NA,1989-09-21
Iris,1989,9,21,18,22.5,-67,tropical depression,-1,25,1012,NA,NA,1989-09-21
Jerry,1989,10,12,12,19.4,-92.4,tropical depression,-1,25,1009,NA,NA,1989-10-12
Jerry,1989,10,12,18,19.8,-92.7,tropical depression,-1,30,1006,NA,NA,1989-10-12
Jerry,1989,10,13,0,20.4,-93,tropical storm,0,35,1004,NA,NA,1989-10-13
Jerry,1989,10,13,6,21,-93.2,tropical storm,0,40,1001,NA,NA,1989-10-13
Jerry,1989,10,13,12,21.7,-93.3,tropical storm,0,45,997,NA,NA,1989-10-13
Jerry,1989,10,13,18,22.6,-93.4,tropical storm,0,50,995,NA,NA,1989-10-13
Jerry,1989,10,14,0,23.5,-93.5,tropical storm,0,55,991,NA,NA,1989-10-14
Jerry,1989,10,14,6,24.2,-93.3,tropical storm,0,55,992,NA,NA,1989-10-14
Jerry,1989,10,14,12,24.6,-93.1,tropical storm,0,55,992,NA,NA,1989-10-14
Jerry,1989,10,14,18,25,-92.8,tropical storm,0,55,994,NA,NA,1989-10-14
Jerry,1989,10,15,0,25.8,-93.1,tropical storm,0,55,994,NA,NA,1989-10-15
Jerry,1989,10,15,6,26.5,-93.4,tropical storm,0,55,994,NA,NA,1989-10-15
Jerry,1989,10,15,12,27.3,-94,tropical storm,0,60,991,NA,NA,1989-10-15
Jerry,1989,10,15,18,28.1,-94.6,hurricane,1,65,986,NA,NA,1989-10-15
Jerry,1989,10,15,21,28.6,-94.8,hurricane,1,70,982,NA,NA,1989-10-15
Jerry,1989,10,16,0,29.1,-95,hurricane,1,75,983,NA,NA,1989-10-16
Jerry,1989,10,16,0,29.2,-95,hurricane,1,75,983,NA,NA,1989-10-16
Jerry,1989,10,16,6,30.4,-94.9,tropical storm,0,35,991,NA,NA,1989-10-16
Jerry,1989,10,16,12,32,-94.5,tropical depression,-1,20,1000,NA,NA,1989-10-16
Jerry,1989,10,16,18,33.8,-93.8,tropical depression,-1,15,1009,NA,NA,1989-10-16
Karen,1989,11,28,12,17.1,-84,tropical depression,-1,25,1005,NA,NA,1989-11-28
Karen,1989,11,28,18,18,-84.8,tropical depression,-1,30,1004,NA,NA,1989-11-28
Karen,1989,11,29,0,19,-85.1,tropical depression,-1,30,1004,NA,NA,1989-11-29
Karen,1989,11,29,6,19.5,-85.1,tropical depression,-1,30,1005,NA,NA,1989-11-29
Karen,1989,11,29,12,20,-85,tropical depression,-1,30,1005,NA,NA,1989-11-29
Karen,1989,11,29,18,20.4,-84.6,tropical depression,-1,30,1005,NA,NA,1989-11-29
Karen,1989,11,30,0,20.8,-84.2,tropical storm,0,35,1004,NA,NA,1989-11-30
Karen,1989,11,30,6,20.8,-83.6,tropical storm,0,45,1003,NA,NA,1989-11-30
Karen,1989,11,30,12,20.8,-83.4,tropical storm,0,50,1001,NA,NA,1989-11-30
Karen,1989,11,30,18,20.5,-83.1,tropical storm,0,50,1000,NA,NA,1989-11-30
Karen,1989,12,1,0,19.9,-83.1,tropical storm,0,45,1001,NA,NA,1989-12-01
Karen,1989,12,1,6,19.3,-83.2,tropical storm,0,40,1002,NA,NA,1989-12-01
Karen,1989,12,1,12,19,-83.3,tropical storm,0,35,1003,NA,NA,1989-12-01
Karen,1989,12,1,18,18.5,-84,tropical storm,0,35,1005,NA,NA,1989-12-01
Karen,1989,12,2,0,18,-84.5,tropical storm,0,35,1005,NA,NA,1989-12-02
Karen,1989,12,2,6,17.8,-84.9,tropical storm,0,35,1005,NA,NA,1989-12-02
Karen,1989,12,2,12,17.5,-85.5,tropical storm,0,35,1006,NA,NA,1989-12-02
Karen,1989,12,2,18,17.5,-85.5,tropical storm,0,35,1007,NA,NA,1989-12-02
Karen,1989,12,3,0,17.5,-85.5,tropical storm,0,35,1007,NA,NA,1989-12-03
Karen,1989,12,3,6,17.4,-85.3,tropical storm,0,40,1005,NA,NA,1989-12-03
Karen,1989,12,3,12,17.2,-85,tropical storm,0,40,1004,NA,NA,1989-12-03
Karen,1989,12,3,18,17,-84.5,tropical storm,0,40,1001,NA,NA,1989-12-03
Karen,1989,12,4,0,16.5,-83.9,tropical storm,0,35,1002,NA,NA,1989-12-04
Karen,1989,12,4,6,16.5,-83.9,tropical depression,-1,30,1005,NA,NA,1989-12-04
Arthur,1990,7,22,6,8.8,-41.9,tropical depression,-1,25,1010,NA,NA,1990-07-22
Arthur,1990,7,22,12,8.9,-43.2,tropical depression,-1,25,1010,NA,NA,1990-07-22
Arthur,1990,7,22,18,9.3,-44.6,tropical depression,-1,25,1010,NA,NA,1990-07-22
Arthur,1990,7,23,0,9.3,-46.4,tropical depression,-1,25,1010,NA,NA,1990-07-23
Arthur,1990,7,23,6,9.2,-48.4,tropical depression,-1,25,1010,NA,NA,1990-07-23
Arthur,1990,7,23,12,9.2,-50.3,tropical depression,-1,25,1010,NA,NA,1990-07-23
Arthur,1990,7,23,18,9.4,-52.1,tropical depression,-1,25,1009,NA,NA,1990-07-23
Arthur,1990,7,24,0,9.7,-53.7,tropical depression,-1,30,1008,NA,NA,1990-07-24
Arthur,1990,7,24,6,10.1,-55.3,tropical depression,-1,30,1007,NA,NA,1990-07-24
Arthur,1990,7,24,12,10.5,-56.8,tropical storm,0,35,1006,NA,NA,1990-07-24
Arthur,1990,7,24,18,10.8,-58.5,tropical storm,0,35,1005,NA,NA,1990-07-24
Arthur,1990,7,25,0,11.1,-60,tropical storm,0,40,1004,NA,NA,1990-07-25
Arthur,1990,7,25,6,11.7,-61.3,tropical storm,0,45,1003,NA,NA,1990-07-25
Arthur,1990,7,25,12,12.4,-62.5,tropical storm,0,50,1001,NA,NA,1990-07-25
Arthur,1990,7,25,18,13.1,-63.7,tropical storm,0,60,995,NA,NA,1990-07-25
Arthur,1990,7,26,0,13.7,-65,tropical storm,0,60,997,NA,NA,1990-07-26
Arthur,1990,7,26,6,14.2,-66.4,tropical storm,0,50,1000,NA,NA,1990-07-26
Arthur,1990,7,26,12,14.8,-67.9,tropical storm,0,45,1002,NA,NA,1990-07-26
Arthur,1990,7,26,18,15.6,-69.8,tropical storm,0,40,1007,NA,NA,1990-07-26
Arthur,1990,7,27,0,16.2,-71.8,tropical storm,0,35,1009,NA,NA,1990-07-27
Arthur,1990,7,27,6,16.6,-73.8,tropical depression,-1,30,1010,NA,NA,1990-07-27
Arthur,1990,7,27,12,16.5,-75.6,tropical depression,-1,30,1010,NA,NA,1990-07-27
Cesar,1990,7,31,0,10.1,-22.2,tropical depression,-1,25,1014,NA,NA,1990-07-31
Cesar,1990,7,31,6,10.4,-23.3,tropical depression,-1,25,1013,NA,NA,1990-07-31
Cesar,1990,7,31,12,10.8,-24.5,tropical depression,-1,25,1013,NA,NA,1990-07-31
Cesar,1990,7,31,18,11.1,-25.6,tropical depression,-1,25,1013,NA,NA,1990-07-31
Cesar,1990,8,1,0,11.5,-26.9,tropical depression,-1,25,1013,NA,NA,1990-08-01
Cesar,1990,8,1,6,12.2,-28.3,tropical depression,-1,25,1012,NA,NA,1990-08-01
Cesar,1990,8,1,12,13.4,-29.7,tropical depression,-1,30,1012,NA,NA,1990-08-01
Cesar,1990,8,1,18,14.6,-31.2,tropical depression,-1,30,1009,NA,NA,1990-08-01
Cesar,1990,8,2,0,15.4,-32.3,tropical storm,0,35,1005,NA,NA,1990-08-02
Cesar,1990,8,2,6,16.1,-33.5,tropical storm,0,45,1002,NA,NA,1990-08-02
Cesar,1990,8,2,12,16.7,-34.7,tropical storm,0,45,1000,NA,NA,1990-08-02
Cesar,1990,8,2,18,17.4,-35.9,tropical storm,0,45,1000,NA,NA,1990-08-02
Cesar,1990,8,3,0,18.1,-37.1,tropical storm,0,45,1000,NA,NA,1990-08-03
Cesar,1990,8,3,6,18.8,-38.4,tropical storm,0,45,1000,NA,NA,1990-08-03
Cesar,1990,8,3,12,19.3,-39.7,tropical storm,0,45,1000,NA,NA,1990-08-03
Cesar,1990,8,3,18,19.8,-40.8,tropical storm,0,45,1000,NA,NA,1990-08-03
Cesar,1990,8,4,0,20.4,-41.9,tropical storm,0,45,1000,NA,NA,1990-08-04
Cesar,1990,8,4,6,21.2,-42.8,tropical storm,0,45,1000,NA,NA,1990-08-04
Cesar,1990,8,4,12,22,-43.5,tropical storm,0,45,1000,NA,NA,1990-08-04
Cesar,1990,8,4,18,22.8,-44,tropical storm,0,45,1000,NA,NA,1990-08-04
Cesar,1990,8,5,0,23.6,-44.5,tropical storm,0,45,1000,NA,NA,1990-08-05
Cesar,1990,8,5,6,24.4,-45.1,tropical storm,0,45,1000,NA,NA,1990-08-05
Cesar,1990,8,5,12,25.3,-45.7,tropical storm,0,45,1000,NA,NA,1990-08-05
Cesar,1990,8,5,18,26.1,-46.3,tropical storm,0,40,1002,NA,NA,1990-08-05
Cesar,1990,8,6,0,26.6,-46.7,tropical storm,0,40,1004,NA,NA,1990-08-06
Cesar,1990,8,6,6,26.8,-46.8,tropical storm,0,35,1006,NA,NA,1990-08-06
Cesar,1990,8,6,12,26.9,-46.8,tropical depression,-1,30,1009,NA,NA,1990-08-06
Cesar,1990,8,6,18,26.9,-46.6,tropical depression,-1,30,1011,NA,NA,1990-08-06
Cesar,1990,8,7,0,26.9,-46.4,tropical depression,-1,25,1013,NA,NA,1990-08-07
Cesar,1990,8,7,6,26.9,-46.3,tropical depression,-1,25,1014,NA,NA,1990-08-07
Cesar,1990,8,7,12,26.8,-46.3,tropical depression,-1,25,1016,NA,NA,1990-08-07
Edouard,1990,8,6,18,37.5,-33.5,tropical depression,-1,25,1010,NA,NA,1990-08-06
Edouard,1990,8,7,0,37.5,-33.7,tropical depression,-1,25,1010,NA,NA,1990-08-07
Edouard,1990,8,7,6,37.4,-33.9,tropical depression,-1,25,1008,NA,NA,1990-08-07
Edouard,1990,8,7,12,37.1,-34.2,tropical depression,-1,25,1008,NA,NA,1990-08-07
Edouard,1990,8,7,18,36.9,-34.2,tropical depression,-1,25,1008,NA,NA,1990-08-07
Edouard,1990,8,8,0,36.9,-34,tropical depression,-1,30,1007,NA,NA,1990-08-08
Edouard,1990,8,8,6,37,-33.6,tropical depression,-1,30,1007,NA,NA,1990-08-08
Edouard,1990,8,8,12,37.1,-33,tropical depression,-1,30,1007,NA,NA,1990-08-08
Edouard,1990,8,8,18,37.4,-32,tropical storm,0,35,1005,NA,NA,1990-08-08
Edouard,1990,8,9,0,37.8,-30.8,tropical storm,0,35,1004,NA,NA,1990-08-09
Edouard,1990,8,9,6,38.5,-29.6,tropical storm,0,40,1003,NA,NA,1990-08-09
Edouard,1990,8,9,12,39.2,-28.6,tropical storm,0,35,1005,NA,NA,1990-08-09
Edouard,1990,8,9,18,39.6,-28.1,tropical storm,0,35,1006,NA,NA,1990-08-09
Edouard,1990,8,10,0,39.7,-27.7,tropical storm,0,35,1006,NA,NA,1990-08-10
Edouard,1990,8,10,6,39.6,-27.1,tropical storm,0,35,1007,NA,NA,1990-08-10
Edouard,1990,8,10,12,39.3,-26.1,tropical depression,-1,30,1009,NA,NA,1990-08-10
Edouard,1990,8,10,18,39.1,-25,tropical depression,-1,30,1010,NA,NA,1990-08-10
Edouard,1990,8,11,0,39,-23.8,tropical depression,-1,30,1010,NA,NA,1990-08-11
Edouard,1990,8,11,6,39,-22.9,tropical depression,-1,30,1010,NA,NA,1990-08-11
Diana,1990,8,4,0,13.2,-79.5,tropical depression,-1,25,1009,NA,NA,1990-08-04
Diana,1990,8,4,6,13.9,-80.8,tropical depression,-1,25,1008,NA,NA,1990-08-04
Diana,1990,8,4,12,14.8,-81.8,tropical depression,-1,25,1007,NA,NA,1990-08-04
Diana,1990,8,4,18,15.7,-82.6,tropical depression,-1,30,1006,NA,NA,1990-08-04
Diana,1990,8,5,0,16.6,-83.6,tropical storm,0,35,1005,NA,NA,1990-08-05
Diana,1990,8,5,6,17.4,-84.8,tropical storm,0,40,1003,NA,NA,1990-08-05
Diana,1990,8,5,12,18.3,-86.3,tropical storm,0,45,1000,NA,NA,1990-08-05
Diana,1990,8,5,18,19.1,-87.6,tropical storm,0,55,994,NA,NA,1990-08-05
Diana,1990,8,6,0,19.7,-88.7,tropical storm,0,45,1000,NA,NA,1990-08-06
Diana,1990,8,6,6,20.2,-90,tropical storm,0,45,1000,NA,NA,1990-08-06
Diana,1990,8,6,12,20.5,-91.1,tropical storm,0,45,1000,NA,NA,1990-08-06
